pop,profession,creative_group,control_group,rl_sm,n_creative,n_control,n_left_creative,n_left_control,h,pref_success,comparison_details,include,exclude_rnr
Students,Architecture,Graduating students,Enrolled students,R/L,309,484,58,79,1i_3pt,success,R/L,0,0
